event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ARG6288,2020-12-21,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,La Pampa,Capital,,Santa Rosa,-36.6205,-64.2899,1,El Diario De La Pampa,Subnational,"On 21 December 2020, in Santa Rosa (La Pampa), a group, including the victim, protested to demand justice for a rape case.",0,crowd size=no report,1618493197
ARG6281,2020-12-21,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Buenos Aires,Lujan,,Lujan,-34.5659,-59.1143,1,El Civismo,Subnational,"On 21 December 2020, in Lujan (Buenos Aires), around 200 women marched from the City Hall towards the D. A. office to demand justice for a teenager, victim of a femicide, and request the conviction of her boyfriend.",0,crowd size=around 200,1610411410
ARG6278,2020-12-21,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Ciudad Autonoma de Buenos Aires,,,Buenos Aires,-34.6141,-58.4579,1,La Nacion (Argentina),National,"On 21 December 2020, in Buenos Aires (Ciudad Autonoma de Buenos Aires), 300 tourism workers marched from the Ministry of Tourism towards the Obelisk, to demand urgent measures for the sector during the coronavirus pandemic, which led to travel restrictions. The group handed a petition in the Ministry and demanded the payment of the Emergency Assistance to Work and Production (ATP) until there is a vaccine and the sector recovers from the crisis.",0,crowd size=300,1645032566
ARG6283,2020-12-21,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Health Workers (Argentina); Labor Group (Argentina); SISAP: Public Health Union,6,,,0,60,,32,South America,Argentina,Chubut,Rawson,,Rawson,-43.2993,-65.0935,1,Diario El Chubut,National,"On 21 December 2020, in Rawson (Chubut), civil servants, road workers and members of SISAP (Public Health Union) protested against the economic readjustment and the staggered payment of the Christmas bonus.",0,crowd size=no report,1702344246
ARG6289,2020-12-21,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Chubut,Rawson,,Trelew,-43.2527,-65.3062,1,Diario El Chubut,National,"On 21 December 2020, in Trelew (Chubut), a group, including unionists of several sectors, protested in favor of the mining project, demanding the debate over the development of Chubut's plateau region.",0,crowd size=no report,1702344246
ARG6280,2020-12-21,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Government of Argentina (2019-2023); Labor Group (Argentina); UOCRA: Construction Workers' Union of Argentina,6,,,0,60,,32,South America,Argentina,Chubut,Escalante,,Comodoro Rivadavia,-45.8644,-67.4997,1,Diario El Chubut,Subnational,"On 21 December 2020, in Comodoro Rivadavia (Chubut), members of UOCRA (Construction Workers' Union of Argentina) and the province's Governor joined a protest in favor of the mining project, demanding the debate over the development of Chubut's plateau region.",0,crowd size=no report,1704767703
ARG6282,2020-12-21,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Government of Argentina (2019-2023); Labor Group (Argentina); UOCRA: Construction Workers' Union of Argentina,6,,,0,60,,32,South America,Argentina,Chubut,Biedma,,Puerto Madryn,-42.7672,-65.0363,1,Diario El Chubut,Subnational,"On 21 December 2020, in Puerto Madryn (Chubut), members of UOCRA (Construction Workers' Union of Argentina) and the Mayor protested in favor of the mining project, demanding the debate over the development of Chubut's plateau region. The group also handed a petition.",0,crowd size=no report,1704767703
ARG6275,2020-12-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),SISAP: Public Health Union; Health Workers (Argentina); Teachers (Argentina); Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Chubut,Escalante,,Comodoro Rivadavia,-45.8644,-67.4997,1,Diario Cronica (Argentina),National,"On 20 December 2020, in Comodoro Rivadavia (Chubut), teachers, retirees, judicial workers, members of SISAP (Public Health Union), among others, marched against the mining project and in demand of the payment of their unpaid wages.",0,crowd size=no report,1610401742
ARG6277,2020-12-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Rio Negro,Bariloche,,San Carlos de Bariloche,-41.1335,-71.3103,1,El Cordillerano,Subnational,"On 20 December 2020, in San Carlos de Bariloche (Rio Negro), supermarket workers blocked the entrance of all supermarket as means to demand the payment of an end-of-year bonus.",0,crowd size=no report,1610401744
ARG6276,2020-12-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Santa Fe,Rosario,,Coronel Rodolfo S. Dominguez,-33.1837,-60.7222,2,La Capital (Argentina),Subnational,"On 20 December 2020, around Coronel Rodolfo S. Dominguez municipality (Santa Fe), residents of the surroundings of Provincial Route 18, members of LA 18 organization, protested in the highway from Rosario to Coronel Rodolfo S. Dominguez against pesticides and fumigations, that according to them were not following the law and were affecting their houses and lands.",0,crowd size=no report,1610401753
ARG6274,2020-12-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Formosa,Pilcomayo,,Clorinda,-25.2882,-57.7229,1,Ultima Hora,International,"On 20 December 2020, in Clorinda (Formosa), for the fifth consecutive day, a group of residents blocked National Roads 11 and 86 to demand the end of the sanitary blockade, which already lasts three weeks, and a quarantine flexibilization due to the coronavirus pandemic. The protests prevented the transport of goods to Paraguay.",0,crowd size=no report,1610401758
ARG6270,2020-12-19,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Formosa,Pilcomayo,,Clorinda,-25.2882,-57.7229,1,ABC Color,International,"On 19 December 2020, in Clorinda (Formosa), for the fourth consecutive day, a group of residents blocked National Roads 11 and 86 to demand the end of the sanitary blockade, which already lasts three weeks, and a quarantine flexibilization due to the coronavirus pandemic. The protesters prevented the transport of goods to Paraguay.",0,crowd size=no report,1610401738
ARG6273,2020-12-19,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Rio Negro,Bariloche,,San Carlos de Bariloche,-41.1335,-71.3103,1,El Cordillerano,Subnational,"On 19 December 2020, in San Carlos de Bariloche (Rio Negro), supermarket workers blocked the entrance of all supermarket as means to demand the payment of an end-of-year bonus. A member of the Association of Commercial Employees (AEC) hit the supermarket's zone manager after he notified employees that they should return to their job activities.",0,crowd size=no report,1610401744
ARG6272,2020-12-19,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Santa Cruz,Guer Aike,,Rio Gallegos,-51.6268,-69.2262,1,Tiempo Sur (Argentina),Subnational,"On 19 December 2020, in Rio Gallegos (Santa Cruz), a group marched with candles to demand justice for child abuse cases.",0,crowd size=no report,1610401758
ARG6271,2020-12-19,2020,1,Demonstrations,Riots,Violent demonstration,Rioters (Argentina),,5,Police Forces of Argentina (2019-2023),,1,15,,32,South America,Argentina,Buenos Aires,La Plata,,La Plata,-34.9206,-57.9529,2,Diario El Dia,Subnational,"On 19 December 2020, around La Plata municipality (Buenos Aires), residents of El Mercadito neighborhood blocked and set fire to tires on La Plata-Buenos Aires highway (km 52), in a demonstration against the power outages that affected the area. There was a clash with the police and four demonstrators were arrested.",0,crowd size=no report,1705379978
ARG6262,2020-12-18,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Formosa,Pilcomayo,,Clorinda,-25.2882,-57.7229,1,ABC Color,International,"On 18 December 2020, in Clorinda (Formosa), for the third consecutive day, a group of residents blocked National Roads 11 and 86 to demand the end of the sanitary blockade, which already lasts three weeks, and a quarantine flexibilization due to the coronavirus pandemic. The protesters prevented the transport of goods to Paraguay.",0,crowd size=no report,1610401738
ARG6266,2020-12-18,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Mendoza,Capital,,Mendoza,-32.8983,-68.8431,1,Diario De Cuyo,National,"On 18 December 2020, in Mendoza (Mendoza), a group gathered in Independencia square to demand justice for a teenager's femicide case and repudiate the police's lack of action. The girl disappeared on 12 December and the police was called by the killer's neighbor, after getting suspicious, but the officers ignored the tip.",0,crowd size=no report,1618493340
ARG6267,2020-12-18,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Rio Negro,Bariloche,,San Carlos de Bariloche,-41.1335,-71.3103,1,El Cordillerano,Subnational,"On 18 December 2020, in San Carlos de Bariloche (Rio Negro), for the third consecutive day, supermarket workers blocked the entrance of all supermarket as means to demand the payment of an end-of-year bonus.",0,crowd size=no report,1610401744
ARG6264,2020-12-18,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Buenos Aires,Lujan,,Lujan,-34.5659,-59.1143,1,El Civismo,Subnational,"On 18 December 2020, in Lujan (Buenos Aires), a group of workers gathered in the gates of Arcor company's factory to demand a pandemic bonus for all workers. The group claimed the bonus was due to the fact that they are essential workers, were exposed to the coronavirus and did not stop working during the pandemic.",0,crowd size=no report,1610411410
ARG6269,2020-12-18,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CCC: Class Combat Movement; Barrios de Pie; Labor Group (Argentina); CTA: Argentine Workers' Central Union; ATE: Association of State Workers; PCR: Revolutionary Communist Party,6,,,0,60,,32,South America,Argentina,La Pampa,Capital,,Santa Rosa,-36.6205,-64.2899,1,El Diario De La Pampa,Subnational,"On 18 December 2020, in Santa Rosa (La Pampa), members of CCC (Class Combat Movement), joined by Barrios de Pie, CTA (Argentine Workers' Central Union), ATE (Association of State Workers) and PCR (Revolutionary Communist Party), marched towards the Legislature to celebrate the 19th anniversary of the 'Argentinazo' protests, that preceded President Fernando de la Rua's resignation. The group also requested land, house and work, besides demanding the retirement bill, Vicentin company's expropriation and the suspensions of the IMF's negotiations.",0,crowd size=no report,1646432974
ARG6261,2020-12-18,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CCC: Class Combat Movement; Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Ciudad Autonoma de Buenos Aires,,,Buenos Aires,-34.6141,-58.4579,1,La Nacion (Argentina),National,"On 18 December 2020, in Buenos Aires (Ciudad Autonoma de Buenos Aires), members of CCC (Class Combat Movement) marched towards the Obelisk to celebrate the 19th anniversary of the 'Argentinazo' protests, that preceded President Fernando de la Rua's resignation. The group also requested land, house and work, besides demanding the retirement bill, Vicentin company's expropriation and the suspensions of the IMF's negotiations.",0,crowd size=no report,1646432974
ARG6268,2020-12-18,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,San Luis,Juan Martin de Pueyrredon,,San Luis,-33.2964,-66.3279,1,El Diario de la Republica,Subnational,"On 18 December 2020, in San Luis (San Luis), provincial judicial workers gathered in the Justice Palace to protest and demand the restoration of working hours to what it used to be before the coronavirus pandemic.",0,crowd size=no report,1647906568
ARG6265,2020-12-18,2020,1,Demonstrations,Riots,Violent demonstration,Rioters (Argentina),Women (Argentina),5,,,0,50,,32,South America,Argentina,Mendoza,Capital,,Mendoza,-32.8983,-68.8431,1,El Diario de la Republica; Diario De Cuyo,National,"On 18 December 2020, in Mendoza (Mendoza), hundreds of people broke the windows and set fire to the Legislature building to demand justice for a teenager's femicide case and repudiate the police's lack of action. The girl disappeared on 12 December and the police was called by the killer's neighbor, after getting suspicious, but the officers ignored the tip.",0,crowd size=hundreds,1663032945
